X401,X402,X403,X405,YY1,Y1
3,5,5,1,737,7372
3,5,5,1,737,7373
3,5,5,1,737,7374
3,5,5,1,737,7375
3,5,5,1,738,7381
3,5,5,1,738,7382
3,5,5,1,738,7383
3,5,5,1,738,7384
3,5,5,1,738,7385
5,5,5,5,739,7391
5,5,5,5,739,7392
5,5,5,5,739,7393
5,5,5,5,739,7394
5,5,5,5,739,7395
3,5,1,1,740,7401
3,5,1,1,740,7402
3,5,1,1,740,7403
3,5,1,1,740,7404
3,5,1,1,740,7405
3,5,5,5,741,7411
3,5,5,5,741,7412
3,5,5,5,741,7413
3,5,5,5,741,7414
3,5,5,5,741,7415
3,1,1,1,742,7421
3,1,1,1,742,7422
3,1,1,1,742,7423
3,1,1,1,742,7424
3,1,1,1,742,7425
5,5,1,5,743,7431
5,5,1,5,743,7432
5,5,1,5,743,7433
5,5,1,5,743,7434
5,5,1,5,743,7435
3,5,5,1,744,7441
3,5,5,1,744,7442
3,5,5,1,744,7443
3,5,5,1,744,7444
3,5,5,1,744,7445
5,5,1,1,745,7451
5,5,1,1,745,7452
5,5,1,1,745,7453
5,5,1,1,745,7454
5,5,1,1,745,7455
5,5,1,1,746,7461
5,5,1,1,746,7462
5,5,1,1,746,7463
5,5,1,1,746,7464
5,5,1,1,746,7465
5,5,1,1,747,7471
5,5,1,1,747,7472
5,5,1,1,747,7473
5,5,1,1,747,7474
5,5,1,1,747,7475
5,5,1,1,748,7481
5,5,1,1,748,7482
5,5,1,1,748,7483
5,5,1,1,748,7484
5,5,1,1,748,7485
3,5,1,1,749,7491
3,5,1,1,749,7492
3,5,1,1,749,7493
3,5,1,1,749,7494
3,5,1,1,749,7495
1,5,5,5,750,7501
1,5,5,5,750,7502
1,5,5,5,750,7503
1,5,5,5,750,7504
1,5,5,5,750,7505
3,1,1,1,751,7511
3,1,1,1,751,7512
3,1,1,1,751,7513
3,1,1,1,751,7514
3,1,1,1,751,7515
3,1,1,1,752,7521
3,1,1,1,752,7522
3,1,1,1,752,7523
3,1,1,1,752,7524
3,1,1,1,752,7525
3,1,5,5,753,7531
3,1,5,5,753,7532
3,1,5,5,753,7533
3,1,5,5,753,7534
3,1,5,5,753,7535
3,5,1,5,754,7541
3,5,1,5,754,7542
3,5,1,5,754,7543
3,5,1,5,754,7544
3,5,1,5,754,7545
5,5,1,1,755,7551
5,5,1,1,755,7552
5,5,1,1,755,7553
5,5,1,1,755,7554
5,5,1,1,755,7555
5,5,1,5,756,7561
5,5,1,5,756,7562
5,5,1,5,756,7563
5,5,1,5,756,7564
5,5,1,5,756,7565
5,5,5,1,757,7571
5,5,5,1,757,7572
5,5,5,1,757,7573
5,5,5,1,757,7574
5,5,5,1,757,7575
5,5,5,1,758,7581
5,5,5,1,758,7582
5,5,5,1,758,7583
5,5,5,1,758,7584
5,5,5,1,758,7585
1,5,5,1,759,7591
1,5,5,1,759,7592
1,5,5,1,759,7593
1,5,5,1,759,7594
1,5,5,1,759,7595
3,5,1,1,760,7601
3,5,1,1,760,7602
3,5,1,1,760,7603
3,5,1,1,760,7604
3,5,1,1,760,7605
1,1,1,1,761,7611
1,1,1,1,761,7612
1,1,1,1,761,7613
1,1,1,1,761,7614
1,1,1,1,761,7615
1,5,1,1,762,7621
1,5,1,1,762,7622
1,5,1,1,762,7623
1,5,1,1,762,7624
1,5,1,1,762,7625
5,5,5,1,763,7631
5,5,5,1,763,7632
5,5,5,1,763,7633
5,5,5,1,763,7634
5,5,5,1,763,7635
5,5,1,1,764,7641
5,5,1,1,764,7642
5,5,1,1,764,7643
5,5,1,1,764,7644
5,5,1,1,764,7645
3,5,1,1,765,7651
3,5,1,1,765,7652
3,5,1,1,765,7653
3,5,1,1,765,7654
3,5,1,1,765,7655
5,5,5,5,766,7661
5,5,5,5,766,7662
5,5,5,5,766,7663
5,5,5,5,766,7664
5,5,5,5,766,7665
3,5,5,5,767,7671
3,5,5,5,767,7672
3,5,5,5,767,7673
3,5,5,5,767,7674
3,5,5,5,767,7675
1,5,1,1,768,7681
1,5,1,1,768,7682
1,5,1,1,768,7683
1,5,1,1,768,7684
1,5,1,1,768,7685
1,5,1,1,769,7691
1,5,1,1,769,7692
1,5,1,1,769,7693
1,5,1,1,769,7694
1,5,1,1,769,7695
5,5,5,5,770,7701
5,5,5,5,770,7702
5,5,5,5,770,7703
5,5,5,5,770,7704
5,5,5,5,770,7705
5,5,1,1,771,7711
5,5,1,1,771,7712
5,5,1,1,771,7713
5,5,1,1,771,7714
5,5,1,1,771,7715
3,5,1,1,772,7721
3,5,1,1,772,7722
3,5,1,1,772,7723
3,5,1,1,772,7724
3,5,1,1,772,7725
1,5,1,1,773,7731
1,5,1,1,773,7732
1,5,1,1,773,7733
1,5,1,1,773,7734
1,5,1,1,773,7735
3,5,1,1,774,7741
3,5,1,1,774,7742
3,5,1,1,774,7743
3,5,1,1,774,7744
3,5,1,1,774,7745
3,1,1,1,775,7751
3,1,1,1,775,7752
3,1,1,1,775,7753
3,1,1,1,775,7754
3,1,1,1,775,7755
5,5,1,1,776,7761
5,5,1,1,776,7762
5,5,1,1,776,7763
5,5,1,1,776,7764
5,5,1,1,776,7765
3,5,1,1,777,7771
3,5,1,1,777,7772
3,5,1,1,777,7773
3,5,1,1,777,7774
3,5,1,1,777,7775
3,5,5,1,778,7781
3,5,5,1,778,7782
3,5,5,1,778,7783
3,5,5,1,778,7784
3,5,5,1,778,7785
3,5,5,1,779,7791
3,5,5,1,779,7792
3,5,5,1,779,7793
3,5,5,1,779,7794
3,5,5,1,779,7795
5,5,1,1,780,7801
5,5,1,1,780,7802
5,5,1,1,780,7803
5,5,1,1,780,7804
5,5,1,1,780,7805
1,5,1,1,781,7811
1,5,1,1,781,7812
1,5,1,1,781,7813
1,5,1,1,781,7814
1,5,1,1,781,7815
5,5,1,5,782,7821
5,5,1,5,782,7822
5,5,1,5,782,7823
5,5,1,5,782,7824
5,5,1,5,782,7825
3,5,1,1,783,7831
3,5,1,1,783,7832
3,5,1,1,783,7833
3,5,1,1,783,7834
3,5,1,1,783,7835
3,5,5,5,784,7841
3,5,5,5,784,7842
3,5,5,5,784,7843
3,5,5,5,784,7844
3,5,5,5,784,7845
1,5,1,1,785,7851
1,5,1,1,785,7852
1,5,1,1,785,7853
1,5,1,1,785,7854
1,5,1,1,785,7855
3,5,1,1,786,7861
3,5,1,1,786,7862
3,5,1,1,786,7863
3,5,1,1,786,7864
3,5,1,1,786,7865
3,5,1,1,787,7871
3,5,1,1,787,7872
3,5,1,1,787,7873
3,5,1,1,787,7874
3,5,1,1,787,7875
3,5,1,1,788,7881
3,5,1,1,788,7882
3,5,1,1,788,7883
3,5,1,1,788,7884
3,5,1,1,788,7885
3,5,5,5,789,7891
3,5,5,5,789,7892
3,5,5,5,789,7893
3,5,5,5,789,7894
3,5,5,5,789,7895
5,5,1,1,790,7901
5,5,1,1,790,7902
5,5,1,1,790,7903
5,5,1,1,790,7904
5,5,1,1,790,7905
5,5,1,1,791,7911
5,5,1,1,791,7912
5,5,1,1,791,7913
5,5,1,1,791,7914
5,5,1,1,791,7915
1,1,1,1,792,7921
1,1,1,1,792,7922
1,1,1,1,792,7923
1,1,1,1,792,7924
1,1,1,1,792,7925
1,5,1,1,793,7931
1,5,1,1,793,7932
1,5,1,1,793,7933
1,5,1,1,793,7934
1,5,1,1,793,7935
1,1,1,1,794,7941
1,1,1,1,794,7942
1,1,1,1,794,7943
1,1,1,1,794,7944
1,1,1,1,794,7945
5,5,1,1,795,7951
5,5,1,1,795,7952
5,5,1,1,795,7953
5,5,1,1,795,7954
5,5,1,1,795,7955
5,5,5,1,796,7961
5,5,5,1,796,7962
5,5,5,1,796,7963
5,5,5,1,796,7964
5,5,5,1,796,7965
3,5,1,1,797,7971
3,5,1,1,797,7972
3,5,1,1,797,7973
3,5,1,1,797,7974
3,5,1,1,797,7975
3,1,1,1,798,7981
3,1,1,1,798,7982
3,1,1,1,798,7983
3,1,1,1,798,7984
3,1,1,1,798,7985
5,5,1,1,799,7991
5,5,1,1,799,7992
5,5,1,1,799,7993
5,5,1,1,799,7994
5,5,1,1,799,7995
3,5,5,1,800,8001
3,5,5,1,800,8002
3,5,5,1,800,8003
3,5,5,1,800,8004
3,5,5,1,800,8005
3,5,1,1,801,8011
3,5,1,1,801,8012
3,5,1,1,801,8013
3,5,1,1,801,8014
3,5,1,1,801,8015
3,5,5,1,802,8021
3,5,5,1,802,8022
3,5,5,1,802,8023
3,5,5,1,802,8024
3,5,5,1,802,8025
1,5,1,1,803,8031
1,5,1,1,803,8032
1,5,1,1,803,8033
1,5,1,1,803,8034
1,5,1,1,803,8035
3,5,5,5,804,8041
3,5,5,5,804,8042
3,5,5,5,804,8043
3,5,5,5,804,8044
3,5,5,5,804,8045
1,5,1,1,805,8051
1,5,1,1,805,8052
1,5,1,1,805,8053
1,5,1,1,805,8054
1,5,1,1,805,8055
3,5,1,1,806,8061
3,5,1,1,806,8062
3,5,1,1,806,8063
3,5,1,1,806,8064
3,5,1,1,806,8065
5,5,5,1,807,8071
5,5,5,1,807,8072
5,5,5,1,807,8073
5,5,5,1,807,8074
5,5,5,1,807,8075
1,5,1,1,808,8081
1,5,1,1,808,8082
1,5,1,1,808,8083
1,5,1,1,808,8084
1,5,1,1,808,8085
1,5,1,5,809,8091
1,5,1,5,809,8092
1,5,1,5,809,8093
1,5,1,5,809,8094
1,5,1,5,809,8095
5,5,5,5,810,8101
5,5,5,5,810,8102
5,5,5,5,810,8103
5,5,5,5,810,8104
5,5,5,5,810,8105
5,5,5,1,811,8111
5,5,5,1,811,8112
5,5,5,1,811,8113
5,5,5,1,811,8114
5,5,5,1,811,8115
3,5,1,1,812,8121
3,5,1,1,812,8122
3,5,1,1,812,8123
3,5,1,1,812,8124
3,5,1,1,812,8125
1,5,1,1,813,8131
1,5,1,1,813,8132
1,5,1,1,813,8133
1,5,1,1,813,8134
1,5,1,1,813,8135
3,5,5,1,814,8141
3,5,5,1,814,8142
3,5,5,1,814,8143
3,5,5,1,814,8144
3,5,5,1,814,8145
5,5,5,5,815,8151
5,5,5,5,815,8152
5,5,5,5,815,8153
5,5,5,5,815,8154
5,5,5,5,815,8155
5,5,1,1,816,8161
5,5,1,1,816,8162
5,5,1,1,816,8163
5,5,1,1,816,8164
5,5,1,1,816,8165
5,5,1,1,817,8171
5,5,1,1,817,8172
5,5,1,1,817,8173
5,5,1,1,817,8174
5,5,1,1,817,8175
1,5,1,1,818,8181
1,5,1,1,818,8182
1,5,1,1,818,8183
1,5,1,1,818,8184
1,5,1,1,818,8185
1,5,5,5,819,8191
1,5,5,5,819,8192
1,5,5,5,819,8193
1,5,5,5,819,8194
1,5,5,5,819,8195
1,5,5,1,820,8201
1,5,5,1,820,8202
1,5,5,1,820,8203
1,5,5,1,820,8204
1,5,5,1,820,8205
1,5,5,1,821,8211
1,5,5,1,821,8212
1,5,5,1,821,8213
1,5,5,1,821,8214
1,5,5,1,821,8215
1,1,5,1,822,8221
1,1,5,1,822,8222
1,1,5,1,822,8223
1,1,5,1,822,8224
1,1,5,1,822,8225
3,5,5,5,823,8231
3,5,5,5,823,8232
3,5,5,5,823,8233
3,5,5,5,823,8234
3,5,5,5,823,8235
1,5,5,1,824,8241
1,5,5,1,824,8242
1,5,5,1,824,8243
1,5,5,1,824,8244
1,5,5,1,824,8245
3,5,1,1,825,8251
3,5,1,1,825,8252
3,5,1,1,825,8253
3,5,1,1,825,8254
3,5,1,1,825,8255
5,5,1,5,826,8261
5,5,1,5,826,8262
5,5,1,5,826,8263
5,5,1,5,826,8264
5,5,1,5,826,8265
5,5,5,1,827,8271
5,5,5,1,827,8272
5,5,5,1,827,8273
5,5,5,1,827,8274
5,5,5,1,827,8275
3,5,1,1,828,8281
3,5,1,1,828,8282
3,5,1,1,828,8283
3,5,1,1,828,8284
3,5,1,1,828,8285
3,5,5,1,829,8291
3,5,5,1,829,8292
3,5,5,1,829,8293
3,5,5,1,829,8294
3,5,5,1,829,8295
3,5,5,5,830,8301
5,5,5,5,830,8302
3,5,5,5,830,8303
5,5,5,5,830,8304
5,5,5,5,830,8305
5,5,5,1,831,8311
5,5,5,1,831,8312
5,5,5,1,831,8313
5,5,5,1,831,8314
5,5,5,1,831,8315
3,5,5,5,832,8321
3,5,5,5,832,8322
3,5,5,5,832,8323
3,5,5,5,832,8324
3,5,5,5,832,8325
3,5,1,5,833,8331
3,5,1,5,833,8332
3,5,1,5,833,8333
3,5,1,5,833,8334
3,5,1,5,833,8335
1,5,1,5,834,8341
1,5,1,5,834,8342
1,5,1,5,834,8343
1,5,1,5,834,8344
1,5,1,5,834,8345
1,5,1,1,835,8351
1,5,1,1,835,8352
1,5,1,1,835,8353
1,5,1,1,835,8354
1,5,1,1,835,8355
5,5,1,1,836,8361
5,5,1,1,836,8362
5,5,1,1,836,8363
5,5,1,1,836,8364
5,5,1,1,836,8365
3,1,5,1,837,8371
3,1,5,1,837,8372
3,1,5,1,837,8373
3,1,5,1,837,8374
3,1,5,1,837,8375
1,1,1,1,838,8381
1,1,1,1,838,8382
1,1,1,1,838,8383
1,1,1,1,838,8384
1,1,1,1,838,8385
5,5,5,5,839,8391
5,5,5,5,839,8392
5,5,5,5,839,8393
5,5,5,5,839,8394
5,5,5,5,839,8395
5,5,5,1,840,8401
5,5,1,1,840,8402
5,5,5,1,840,8403
5,5,1,1,840,8404
5,5,5,1,840,8405
3,5,1,1,841,8411
3,5,1,1,841,8412
3,5,1,1,841,8413
3,5,1,1,841,8414
3,5,1,1,841,8415
5,5,1,1,842,8421
5,5,1,1,842,8422
5,5,1,1,842,8423
5,5,1,1,842,8424
5,5,1,1,842,8425
3,5,5,1,843,8431
3,5,5,1,843,8432
3,5,5,1,843,8433
3,5,5,1,843,8434
3,5,5,1,843,8435
3,5,1,5,844,8441
3,5,1,5,844,8442
3,5,1,5,844,8443
3,5,1,5,844,8444
3,5,1,5,844,8445
3,5,1,1,845,8451
3,5,1,1,845,8452
3,5,1,1,845,8453
3,5,1,1,845,8454
3,5,1,1,845,8455
3,5,1,1,846,8461
3,5,1,1,846,8462
3,5,1,1,846,8463
3,5,1,1,846,8464
3,5,1,1,846,8465
3,1,5,1,847,8471
3,1,5,1,847,8472
3,1,5,1,847,8473
3,1,5,1,847,8474
3,1,5,1,847,8475
3,5,1,1,848,8481
3,5,1,1,848,8482
3,5,1,1,848,8483
3,5,1,1,848,8484
3,5,1,1,848,8485
5,5,5,5,849,8491
5,5,5,5,849,8492
5,5,5,5,849,8493
5,5,5,5,849,8494
5,5,5,5,849,8495
1,1,5,1,850,8501
1,1,5,1,850,8502
1,1,5,1,850,8503
1,1,5,1,850,8504
1,1,5,1,850,8505
1,5,5,1,851,8511
1,5,5,1,851,8512
1,5,5,1,851,8513
1,5,5,1,851,8514
1,5,5,1,851,8515
5,5,5,1,852,8521
5,5,5,1,852,8522
5,5,5,1,852,8523
5,5,5,1,852,8524
5,5,5,1,852,8525
1,5,5,1,853,8531
1,5,5,1,853,8532
1,5,5,1,853,8533
1,5,5,1,853,8534
1,5,5,1,853,8535
5,5,5,1,854,8541
5,5,5,1,854,8542
5,5,5,1,854,8543
5,5,5,1,854,8544
5,5,5,1,854,8545
3,1,1,1,855,8551
3,1,1,1,855,8552
3,1,1,1,855,8553
3,1,1,1,855,8554
3,1,1,1,855,8555
5,5,5,5,856,8561
5,5,5,5,856,8562
5,5,5,5,856,8563
5,5,5,5,856,8564
5,5,5,5,856,8565
3,5,1,1,857,8571
3,5,1,1,857,8572
3,5,1,1,857,8573
3,5,1,1,857,8574
3,5,1,1,857,8575
5,5,1,1,858,8581
5,5,1,1,858,8582
5,5,1,1,858,8583
5,5,1,1,858,8584
5,5,1,1,858,8585
5,1,1,1,859,8591
5,1,1,1,859,8592
5,1,1,1,859,8593
5,1,1,1,859,8594
5,1,1,1,859,8595
3,5,1,5,860,8601
3,5,1,5,860,8602
3,5,1,5,860,8603
3,5,1,5,860,8604
3,5,1,5,860,8605
3,5,1,1,861,8611
3,5,1,1,861,8612
3,5,1,1,861,8613
3,5,1,1,861,8614
3,5,1,1,861,8615
1,1,1,5,862,8621
1,1,1,5,862,8622
1,1,1,5,862,8623
1,1,1,5,862,8624
1,1,1,5,862,8625
1,5,5,1,863,8631
1,5,5,1,863,8632
1,5,5,1,863,8633
1,5,5,1,863,8634
1,5,5,1,863,8635
5,5,5,5,864,8641
5,5,5,5,864,8642
5,5,5,5,864,8643
5,5,5,5,864,8644
5,5,5,5,864,8645
5,5,5,1,865,8651
5,5,5,1,865,8652
5,5,5,1,865,8653
5,5,5,1,865,8654
5,5,5,1,865,8655
3,5,5,1,866,8661
3,5,5,1,866,8662
3,5,5,1,866,8663
3,5,5,1,866,8664
3,5,5,1,866,8665
5,5,1,1,867,8671
5,5,1,1,867,8672
5,5,1,1,867,8673
5,5,1,1,867,8674
5,5,1,1,867,8675
3,5,5,1,868,8681
3,5,5,1,868,8682
3,5,5,1,868,8683
3,5,5,1,868,8684
3,5,5,1,868,8685
5,5,1,5,869,8691
5,5,1,5,869,8692
5,5,1,5,869,8693
5,5,1,5,869,8694
5,5,1,5,869,8695
3,5,5,1,870,8701
3,5,5,1,870,8702
3,5,5,1,870,8703
3,5,5,1,870,8704
3,5,5,1,870,8705
1,5,5,1,871,8711
1,5,5,1,871,8712
1,5,5,1,871,8713
1,5,5,1,871,8714
1,5,5,1,871,8715
5,5,5,1,872,8721
5,5,5,1,872,8722
5,5,5,1,872,8723
5,5,5,1,872,8724
5,5,5,1,872,8725
1,5,1,1,873,8731
1,5,1,1,873,8732
1,5,1,1,873,8733
1,5,1,1,873,8734
1,5,1,1,873,8735
3,5,1,1,874,8741
3,5,1,1,874,8742
3,5,1,1,874,8743
3,5,1,1,874,8744
3,5,1,1,874,8745
5,5,1,1,875,8751
5,5,1,1,875,8752
5,5,1,1,875,8753
5,5,1,1,875,8754
5,5,1,1,875,8755
3,5,1,1,876,8761
3,5,1,1,876,8762
3,5,1,1,876,8763
3,5,1,1,876,8764
3,5,1,1,876,8765
5,5,5,5,877,8771
5,5,5,5,877,8772
5,5,5,5,877,8773
5,5,5,5,877,8774
5,5,5,5,877,8775
5,5,1,1,878,8781
5,5,1,1,878,8782
5,5,1,1,878,8783
5,5,1,1,878,8784
5,5,1,1,878,8785
5,5,1,1,879,8791
5,5,1,1,879,8792
5,5,1,1,879,8793
5,5,1,1,879,8794
5,5,1,1,879,8795
1,5,1,5,880,8801
1,5,1,5,880,8802
1,5,1,5,880,8803
1,5,1,5,880,8804
1,5,1,5,880,8805
3,5,1,1,881,8811
3,5,1,1,881,8812
3,5,1,1,881,8813
3,5,1,1,881,8814
3,5,1,1,881,8815
3,5,1,5,882,8821
3,5,1,5,882,8822
3,5,1,5,882,8823
3,5,1,5,882,8824
3,5,1,5,882,8825
3,1,1,1,883,8831
3,1,1,1,883,8832
3,1,1,1,883,8833
3,1,1,1,883,8834
3,1,1,1,883,8835
5,5,1,1,884,8841
5,5,1,1,884,8842
5,5,1,1,884,8843
5,5,1,1,884,8844
5,5,1,1,884,8845
3,5,5,5,885,8851
3,5,5,5,885,8852
3,5,5,5,885,8853
3,5,5,5,885,8854
3,5,5,5,885,8855
1,5,1,5,886,8861
1,5,1,5,886,8862
1,5,1,5,886,8863
1,5,1,5,886,8864
1,5,1,5,886,8865
3,5,1,1,887,8871
3,5,1,1,887,8872
3,5,1,1,887,8873
3,5,1,1,887,8874
3,5,1,1,887,8875
3,5,5,5,888,8881
3,5,5,5,888,8882
3,5,5,5,888,8883
3,5,5,5,888,8884
3,5,5,5,888,8885
1,1,5,1,889,8891
1,1,5,1,889,8892
1,1,5,1,889,8893
1,1,5,1,889,8894
1,1,5,1,889,8895
3,5,5,1,890,8901
3,5,5,1,890,8902
3,5,5,1,890,8903
3,5,5,1,890,8904
3,5,5,1,890,8905
5,5,5,1,891,8911
5,5,5,1,891,8912
5,5,5,1,891,8913
5,5,5,1,891,8914
5,5,5,1,891,8915
3,5,5,1,892,8921
3,5,5,1,892,8922
3,5,5,1,892,8923
3,5,5,1,892,8924
3,5,5,1,892,8925
3,5,1,1,893,8931
3,5,1,1,893,8932
3,5,1,1,893,8933
3,5,1,1,893,8934
3,5,1,1,893,8935
1,1,1,1,894,8941
1,1,1,1,894,8942
1,1,1,1,894,8943
1,1,1,1,894,8944
1,1,1,1,894,8945
3,5,1,1,895,8951
3,5,1,1,895,8952
3,5,1,1,895,8953
3,5,1,1,895,8954
3,5,1,1,895,8955
5,5,5,1,896,8961
5,5,5,1,896,8962
5,5,5,1,896,8963
5,5,5,1,896,8964
5,5,5,1,896,8965
3,5,5,1,897,8971
3,5,5,1,897,8972
3,5,5,1,897,8973
3,5,5,1,897,8974
3,5,5,1,897,8975
5,5,1,1,898,8981
5,5,1,1,898,8982
5,5,1,1,898,8983
5,5,1,1,898,8984
5,5,1,1,898,8985
3,5,5,1,899,8991
3,5,5,1,899,8992
3,5,5,1,899,8993
3,5,5,1,899,8994
3,5,5,1,899,8995
1,1,5,1,900,9001
1,1,5,1,900,9002
1,1,5,1,900,9003
1,1,5,1,900,9004
1,1,5,1,900,9005
3,5,5,1,901,9011
3,5,5,1,901,9012
3,5,5,1,901,9013
3,5,5,1,901,9014
3,5,5,1,901,9015
5,5,5,5,902,9021
5,5,5,5,902,9022
5,5,5,5,902,9023
5,5,5,5,902,9024
5,5,5,5,902,9025
3,5,1,1,903,9031
3,5,1,1,903,9032
3,5,1,1,903,9033
3,5,1,1,903,9034
3,5,1,1,903,9035
1,5,5,1,904,9041
1,5,5,1,904,9042
1,5,5,1,904,9043
1,5,5,1,904,9044
1,5,5,1,904,9045
3,5,5,5,905,9051
3,5,5,5,905,9052
3,5,5,5,905,9053
3,5,5,5,905,9054
3,5,5,5,905,9055
3,5,1,5,906,9061
3,5,1,5,906,9062
3,5,1,5,906,9063
3,5,1,5,906,9064
3,5,1,5,906,9065
5,5,5,1,907,9071
5,5,5,1,907,9072
5,5,5,1,907,9073
5,5,5,1,907,9074
5,5,5,1,907,9075
3,5,1,1,908,9081
3,5,1,1,908,9082
3,5,1,1,908,9083
3,5,1,1,908,9084
3,5,1,1,908,9085
3,5,1,5,909,9091
3,5,1,5,909,9092
3,5,1,5,909,9093
3,5,1,5,909,9094
3,5,1,5,909,9095
1,5,5,1,910,9101
1,5,5,1,910,9102
1,5,5,1,910,9103
1,5,5,1,910,9104
1,5,5,1,910,9105
3,5,5,1,911,9111
3,5,5,1,911,9112
3,5,5,1,911,9113
3,5,5,1,911,9114
3,5,5,1,911,9115
5,5,1,5,912,9121
5,5,1,5,912,9122
5,5,1,5,912,9123
5,5,1,5,912,9124
5,5,1,5,912,9125
5,5,5,5,913,9131
5,5,5,5,913,9132
5,5,5,5,913,9133
5,5,5,5,913,9134
5,5,5,5,913,9135
3,5,1,1,914,9141
3,5,1,1,914,9142
3,5,1,1,914,9143
3,5,1,1,914,9144
3,5,1,1,914,9145
5,5,5,1,915,9151
5,5,5,1,915,9152
5,5,5,1,915,9153
5,5,5,1,915,9154
5,5,5,1,915,9155
1,5,1,5,916,9161
1,5,1,5,916,9162
1,5,1,5,916,9163
1,5,1,5,916,9164
1,5,1,5,916,9165
1,1,1,1,917,9171
1,1,1,1,917,9172
1,1,1,1,917,9173
1,1,1,1,917,9174
1,1,1,1,917,9175
1,5,5,1,918,9181
1,5,5,1,918,9182
1,5,5,1,918,9183
1,5,5,1,918,9184
1,5,5,1,918,9185
1,5,5,1,919,9191
1,5,5,1,919,9192
1,5,5,1,919,9193
1,5,5,1,919,9194
1,5,5,1,919,9195
5,5,1,1,920,9201
5,5,1,1,920,9202
5,5,1,1,920,9203
5,5,1,1,920,9204
5,5,1,1,920,9205
1,5,1,1,921,9211
1,5,1,1,921,9212
1,5,1,1,921,9213
1,5,1,1,921,9214
1,5,1,1,921,9215
1,5,1,1,922,9221
1,5,1,1,922,9222
1,5,1,1,922,9223
1,5,1,1,922,9224
1,5,1,1,922,9225
5,5,1,5,923,9231
5,5,1,5,923,9232
5,5,1,5,923,9233
5,5,1,5,923,9234
5,5,1,5,923,9235
1,5,1,1,924,9241
1,5,1,1,924,9242
1,5,1,1,924,9243
1,5,1,1,924,9244
1,5,1,1,924,9245
1,5,1,1,925,9251
1,5,1,1,925,9252
1,5,1,1,925,9253
1,5,1,1,925,9254
1,5,1,1,925,9255
1,5,5,1,926,9261
1,5,5,1,926,9262
1,5,5,1,926,9263
1,5,5,1,926,9264
1,5,5,1,926,9265
3,5,5,5,927,9271
3,5,5,5,927,9272
3,5,5,5,927,9273
3,5,5,5,927,9274
3,5,5,5,927,9275
1,5,5,5,928,9281
1,5,5,5,928,9282
1,5,5,5,928,9283
1,5,5,5,928,9284
1,5,5,5,928,9285
1,5,1,1,929,9291
1,5,1,1,929,9292
1,5,1,1,929,9293
1,5,1,1,929,9294
1,5,1,1,929,9295
1,5,5,5,930,9301
1,5,5,5,930,9302
1,5,5,5,930,9303
1,5,5,5,930,9304
1,5,5,5,930,9305
3,5,5,5,931,9311
3,5,5,5,931,9312
3,5,5,5,931,9313
3,5,5,5,931,9314
3,5,5,5,931,9315
1,5,5,1,932,9321
1,5,5,1,932,9322
1,5,5,1,932,9323
1,5,5,1,932,9324
1,5,5,1,932,9325
5,1,1,5,933,9331
5,1,1,5,933,9332
5,1,1,5,933,9333
5,1,1,5,933,9334
5,1,1,5,933,9335
1,5,1,1,934,9341
1,5,1,1,934,9342
1,5,1,1,934,9343
1,5,1,1,934,9344
1,5,1,1,934,9345
1,1,1,1,935,9351
1,1,1,1,935,9352
1,1,1,1,935,9353
1,1,1,1,935,9354
1,1,1,1,935,9355
5,5,5,5,936,9361
5,5,5,5,936,9362
5,5,5,5,936,9363
5,5,5,5,936,9364
5,5,5,5,936,9365
1,1,1,5,937,9371
1,1,1,5,937,9372
1,1,1,5,937,9373
1,1,1,5,937,9374
1,1,1,5,937,9375
5,5,1,5,938,9381
5,5,1,5,938,9382
5,5,1,5,938,9383
5,5,1,5,938,9384
5,5,1,5,938,9385
5,5,1,1,939,9391
5,5,1,1,939,9392
5,5,1,1,939,9393
5,5,1,1,939,9394
5,5,1,1,939,9395
1,5,1,1,940,9401
1,5,1,1,940,9402
1,5,1,1,940,9403
1,5,1,1,940,9404
1,5,1,1,940,9405
5,5,1,5,941,9411
5,5,1,5,941,9412
5,5,1,5,941,9413
5,5,1,5,941,9414
5,5,1,5,941,9415
5,5,1,5,942,9421
5,5,1,5,942,9422
5,5,1,5,942,9423
5,5,1,5,942,9424
5,5,1,5,942,9425
3,5,1,1,943,9431
3,5,1,1,943,9432
3,5,1,1,943,9433
3,5,1,1,943,9434
3,5,1,1,943,9435
3,5,1,1,944,9441
3,5,1,1,944,9442
3,5,1,1,944,9443
3,5,1,1,944,9444
3,5,1,1,944,9445
3,5,1,5,945,9451
3,5,1,5,945,9452
3,5,1,5,945,9453
3,5,1,5,945,9454
3,5,1,5,945,9455
5,5,1,1,946,9461
5,5,1,1,946,9462
5,5,1,1,946,9463
5,5,1,1,946,9464
5,5,1,1,946,9465
3,5,1,5,947,9471
3,5,1,5,947,9472
3,5,1,5,947,9473
3,5,1,5,947,9474
3,5,1,5,947,9475
3,5,1,1,948,9481
3,5,1,1,948,9482
3,5,1,1,948,9483
3,5,1,1,948,9484
3,5,1,1,948,9485
3,5,5,1,949,9491
3,5,5,1,949,9492
3,5,5,1,949,9493
3,5,5,1,949,9494
3,5,5,1,949,9495
5,5,5,5,950,9501
5,5,5,5,950,9502
5,5,5,5,950,9503
5,5,5,5,950,9504
5,5,5,5,950,9505
5,5,5,5,951,9511
5,5,5,5,951,9512
5,5,5,5,951,9513
5,5,5,5,951,9514
5,5,5,5,951,9515
5,5,5,5,952,9521
